Pollutant:, PM10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Units:, ug/m3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data is hour ending local standard time.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Note:,Zeros are valid. -999 denotes no data available.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pollutant,NAPSID,City,P/T,Latitude,Longitude,Date,H01,H02,H03,H04,H05,H06,H07,H08,H09,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H20,H21,H22,H23,H24
PM10,10901,Marystown,NL,47.09899,-55.19852,20120112,7,10,9,9,10,7,5,5,4,6,9,7,5,6,8,8,6,15,7,9,22,27,8,7
PM10,10901,Marystown,NL,47.09899,-55.19852,20120113,7,8,6,5,7,3,3,6,6,7,6,4,1,4,9,12,12,12,10,7,6,3,3,4
PM10,10901,Marystown,NL,47.09899,-55.19852,20120114,4,7,8,8,11,26,36,32,37,26,28,34,30,22,18,11,21,23,22,20,18,25,28,20
PM10,10901,Marystown,NL,47.09899,-55.19852,20120115,27,8,10,11,15,4,5,8,8,7,9,9,9,8,6,6,7,5,5,6,4,4,8,7
PM10,10901,Marystown,NL,47.09899,-55.19852,20120116,5,4,3,3,4,6,4,6,9,7,4,5,4,5,7,5,5,6,6,7,9,7,7,11
PM10,10901,Marystown,NL,47.09899,-55.19852,20120117,9,8,12,13,10,10,12,12,12,12,5,4,10,7,6,8,7,6,6,15,17,18,21,17
PM10,10901,Marystown,NL,47.09899,-55.19852,20120118,14,12,12,12,9,8,10,16,11,12,11,8,5,5,5,5,7,8,7,6,3,6,17,11
PM10,10901,Marystown,NL,47.09899,-55.19852,20120119,28,28,33,25,25,18,18,13,12,13,19,21,13,16,14,12,9,9,10,10,10,11,10,8
PM10,10901,Marystown,NL,47.09899,-55.19852,20120120,8,6,5,8,6,3,4,6,7,7,7,9,7,5,5,5,5,3,4,6,5,3,4,4
PM10,10901,Marystown,NL,47.09899,-55.19852,20120121,5,7,6,5,6,7,7,7,8,9,20,16,14,14,14,14,12,17,13,16,16,15,12,10
PM10,10901,Marystown,NL,47.09899,-55.19852,20120122,10,11,12,12,8,8,7,6,15,9,9,9,9,8,9,17,7,7,9,9,8,7,7,11
PM10,10901,Marystown,NL,47.09899,-55.19852,20120123,13,11,12,12,9,10,13,13,14,12,9,10,10,8,11,13,13,13,11,11,11,11,11,12
PM10,10901,Marystown,NL,47.09899,-55.19852,20120124,13,11,8,5,5,5,6,8,8,11,13,16,8,15,21,9,16,5,5,15,13,12,16,11
PM10,10901,Marystown,NL,47.09899,-55.19852,20120125,16,11,9,6,4,5,6,4,5,7,4,3,4,4,6,6,2,5,8,4,4,8,17,11
PM10,10901,Marystown,NL,47.09899,-55.19852,20120126,15,20,12,8,7,8,10,11,8,9,16,16,15,11,10,9,8,7,16,9,8,7,6,6
PM10,10901,Marystown,NL,47.09899,-55.19852,20120127,7,5,3,1,1,3,4,5,16,4,2,3,4,1,3,6,7,8,22,13,24,7,5,6
PM10,10901,Marystown,NL,47.09899,-55.19852,20120128,6,5,7,8,8,8,7,8,7,6,9,11,9,8,10,9,8,12,17,11,9,8,4,3
PM10,10901,Marystown,NL,47.09899,-55.19852,20120129,2,1,4,5,6,6,3,4,4,4,4,4,9,12,13,14,9,17,19,23,15,14,14,17
PM10,10901,Marystown,NL,47.09899,-55.19852,20120130,15,13,16,13,12,10,16,11,10,10,12,14,14,13,17,18,5,8,11,7,3,7,8,6
PM10,10901,Marystown,NL,47.09899,-55.19852,20120131,7,5,6,7,8,4,2,9,13,10,7,6,5,1,3,6,7,6,6,7,8,10,8,8
PM10,10901,Marystown,NL,47.09899,-55.19852,20120201,9,7,8,11,13,11,7,8,11,9,7,9,7,6,7,8,10,12,10,9,8,6,5,6
PM10,10901,Marystown,NL,47.09899,-55.19852,20120202,7,6,3,3,6,7,5,4,6,5,5,6,5,6,7,4,4,6,7,6,7,7,5,7
PM10,10901,Marystown,NL,47.09899,-55.19852,20120203,9,9,9,6,3,5,5,6,26,13,10,6,4,5,8,7,3,3,5,4,4,6,4,2
PM10,10901,Marystown,NL,47.09899,-55.19852,20120204,3,2,3,7,4,3,4,2,4,3,3,7,4,0,1,5,8,7,6,7,6,8,8,6
PM10,10901,Marystown,NL,47.09899,-55.19852,20120205,7,9,7,4,4,5,4,2,2,3,6,6,5,6,5,4,5,7,6,3,5,8,7,4
PM10,10901,Marystown,NL,47.09899,-55.19852,20120206,5,5,7,10,8,7,4,4,6,6,6,6,8,7,7,15,9,16,8,8,10,13,11,9
PM10,10901,Marystown,NL,47.09899,-55.19852,20120207,9,6,4,4,5,8,12,12,14,14,11,10,12,8,4,6,10,12,11,11,10,9,9,11
PM10,10901,Marystown,NL,47.09899,-55.19852,20120208,11,11,11,9,8,6,8,10,10,9,6,5,6,8,8,10,11,9,11,11,10,10,8,9
PM10,10901,Marystown,NL,47.09899,-55.19852,20120209,10,8,9,11,16,14,13,16,19,23,24,32,26,17,30,17,17,10,11,12,7,0,0,0
PM10,10901,Marystown,NL,47.09899,-55.19852,20120210,0,-999,5,4,2,5,5,5,7,8,8,6,6,11,9,9,10,8,12,15,13,12,15,10
PM10,10901,Marystown,NL,47.09899,-55.19852,20120211,11,11,10,10,10,10,11,15,10,12,12,16,12,17,15,21,15,19,15,21,24,24,24,24
PM10,10901,Marystown,NL,47.09899,-55.19852,20120212,21,21,29,24,19,-999,-999,-999,10,10,11,9,4,2,4,6,4,3,2,3,6,8,6,6
PM10,10901,Marystown,NL,47.09899,-55.19852,20120213,4,6,9,18,13,13,11,10,17,18,6,8,9,11,13,13,16,16,10,10,11,16,11,10
PM10,10901,Marystown,NL,47.09899,-55.19852,20120214,10,9,7,8,9,10,10,8,10,9,8,8,7,8,10,12,16,20,15,14,13,11,20,17
PM10,10901,Marystown,NL,47.09899,-55.19852,20120215,12,10,9,10,16,10,9,10,12,12,18,19,24,15,13,16,13,16,6,7,5,3,3,1
PM10,10901,Marystown,NL,47.09899,-55.19852,20120216,4,7,3,1,3,4,5,6,6,4,3,2,2,5,6,2,0,1,4,4,3,2,2,1
PM10,10901,Marystown,NL,47.09899,-55.19852,20120217,2,4,1,1,1,1,1,1,1,6,4,0,2,4,3,5,5,5,7,5,3,4,6,7
PM10,10901,Marystown,NL,47.09899,-55.19852,20120218,4,4,7,5,4,3,0,1,6,8,6,4,4,4,5,6,10,10,6,5,7,10,18,25
PM10,10901,Marystown,NL,47.09899,-55.19852,20120219,23,7,8,16,9,11,11,8,8,17,7,8,11,11,9,12,10,10,12,10,9,12,12,10
PM10,10901,Marystown,NL,47.09899,-55.19852,20120220,10,9,8,9,10,10,11,11,10,9,9,6,6,8,9,11,11,8,7,6,6,5,5,3
PM10,10901,Marystown,NL,47.09899,-55.19852,20120221,2,6,5,6,11,9,6,8,6,6,3,3,5,5,7,4,0,0,0,0,0,0,0,0
PM10,10901,Marystown,NL,47.09899,-55.19852,20120222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PM10,10901,Marystown,NL,47.09899,-55.19852,20120223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PM10,10901,Marystown,NL,47.09899,-55.19852,20120224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PM10,10901,Marystown,NL,47.09899,-55.19852,20120225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PM10,10901,Marystown,NL,47.09899,-55.19852,20120226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PM10,10901,Marystown,NL,47.09899,-55.19852,20120227,0,0,0,0,0,0,0,0,0,0,0,0,2,2,5,9,9,8,10,7,5,6,6,-999
PM10,10901,Marystown,NL,47.09899,-55.19852,20120228,3,4,3,4,7,11,13,12,20,19,3,7,11,12,13,21,19,16,13,10,8,7,-999,6
PM10,10901,Marystown,NL,47.09899,-55.19852,20120229,4,2,5,6,4,5,8,6,20,9,5,3,6,5,7,9,9,7,5,23,21,13,15,5
PM10,10901,Marystown,NL,47.09899,-55.19852,20120301,5,4,3,3,3,5,5,5,-999,-999,3,3,4,3,3,3,3,4,-999,-999,-999,37,27,17
PM10,10901,Marystown,NL,47.09899,-55.19852,20120302,19,-999,9,-999,6,-999,-999,5,4,5,6,7,10,12,14,12,12,16,11,11,11,13,12,15
PM10,10901,Marystown,NL,47.09899,-55.19852,20120303,13,-999,13,14,16,10,15,16,16,14,16,22,23,28,27,25,20,20,24,22,14,10,7,17
PM10,10901,Marystown,NL,47.09899,-55.19852,20120304,18,13,15,8,10,7,4,4,4,10,14,14,15,9,15,13,17,15,13,15,15,8,8,8
PM10,10901,Marystown,NL,47.09899,-55.19852,20120305,5,5,7,4,2,5,4,0,0,4,3,-999,5,6,-999,11,11,-999,6,7,-999,8,7,10
PM10,10901,Marystown,NL,47.09899,-55.19852,20120306,9,9,11,-999,7,11,17,10,20,24,16,19,24,20,25,20,12,13,11,7,7,5,3,5
PM10,10901,Marystown,NL,47.09899,-55.19852,20120307,3,3,6,5,5,8,9,8,6,5,3,5,4,2,-999,-999,4,4,5,9,11,12,11,10
PM10,10901,Marystown,NL,47.09899,-55.19852,20120308,12,-999,-999,10,12,18,17,13,20,24,31,32,27,25,19,-999,16,15,8,9,30,30,35,38
PM10,10901,Marystown,NL,47.09899,-55.19852,20120309,30,28,27,28,27,30,27,32,35,36,31,27,29,31,34,24,13,11,8,5,2,2,6,11
PM10,10901,Marystown,NL,47.09899,-55.19852,20120310,17,14,-999,13,13,12,10,10,11,10,9,-999,7,7,7,7,6,6,10,12,-999,11,7,4
PM10,10901,Marystown,NL,47.09899,-55.19852,20120311,-999,6,-999,7,3,5,7,3,-999,-999,4,4,-999,5,7,3,-999,-999,4,-999,7,8,-999,7
PM10,10901,Marystown,NL,47.09899,-55.19852,20120312,7,7,6,-999,7,10,11,8,4,5,5,3,6,9,8,6,8,12,14,14,14,13,15,17
PM10,10901,Marystown,NL,47.09899,-55.19852,20120313,9,12,13,10,9,-999,-999,8,6,7,8,9,7,9,9,4,7,8,8,9,10,15,-999,13
PM10,10901,Marystown,NL,47.09899,-55.19852,20120314,8,-999,7,8,-999,-999,34,44,84,16,10,18,10,12,13,19,18,-999,11,-999,12,13,11,-999
PM10,10901,Marystown,NL,47.09899,-55.19852,20120315,8,8,7,10,11,11,11,9,17,-999,-999,13,21,14,-999,14,23,15,-999,-999,15,11,11,9
PM10,10901,Marystown,NL,47.09899,-55.19852,20120316,-999,-999,17,-999,15,13,12,12,12,9,6,5,6,6,2,2,5,6,7,7,6,4,4,4
PM10,10901,Marystown,NL,47.09899,-55.19852,20120317,2,6,4,1,4,5,5,6,8,10,18,13,9,6,-999,8,7,-999,-999,-999,8,9,16,7
PM10,10901,Marystown,NL,47.09899,-55.19852,20120318,10,14,11,4,5,7,8,10,9,11,8,7,10,8,7,9,18,16,18,21,25,25,26,18
PM10,10901,Marystown,NL,47.09899,-55.19852,20120319,18,20,25,24,18,27,18,17,10,7,4,6,8,8,7,3,1,2,4,-999,24,-999,12,13
PM10,10901,Marystown,NL,47.09899,-55.19852,20120320,12,9,6,6,5,4,4,5,7,9,8,9,12,13,12,12,12,16,19,18,18,21,14,9
PM10,10901,Marystown,NL,47.09899,-55.19852,20120321,3,4,4,7,-999,6,7,5,6,3,3,5,5,8,11,9,5,4,6,-999,9,16,5,3
PM10,10901,Marystown,NL,47.09899,-55.19852,20120322,2,5,5,7,9,9,10,9,11,17,8,6,7,8,8,9,8,8,10,10,12,11,8,12
PM10,10901,Marystown,NL,47.09899,-55.19852,20120323,12,21,17,16,9,11,13,12,10,8,16,10,-999,4,6,-999,6,8,-999,7,-999,-999,-999,-999
PM10,10901,Marystown,NL,47.09899,-55.19852,20120324,6,7,9,6,-999,5,3,5,6,5,6,7,6,8,8,5,6,9,9,-999,12,-999,-999,8
PM10,10901,Marystown,NL,47.09899,-55.19852,20120325,7,8,-999,-999,8,10,8,-999,-999,3,-999,5,7,6,-999,-999,9,5,7,9,8,11,-999,16
PM10,10901,Marystown,NL,47.09899,-55.19852,20120326,10,9,9,11,10,15,14,19,33,30,23,25,33,31,25,28,8,11,12,9,5,2,3,3
PM10,10901,Marystown,NL,47.09899,-55.19852,20120327,2,0,2,6,3,1,5,8,8,5,5,9,7,5,5,1,3,6,7,9,9,10,7,8
PM10,10901,Marystown,NL,47.09899,-55.19852,20120328,10,7,9,8,8,10,6,4,2,6,10,12,13,20,10,11,22,14,13,24,12,11,10,9
PM10,10901,Marystown,NL,47.09899,-55.19852,20120329,7,5,6,6,6,6,4,3,5,5,2,3,5,-999,-999,5,8,9,7,9,12,-999,11,8
PM10,10901,Marystown,NL,47.09899,-55.19852,20120330,3,5,7,7,6,5,9,10,8,18,5,19,14,37,22,9,8,7,7,6,5,6,4,2
PM10,10901,Marystown,NL,47.09899,-55.19852,20120331,3,5,7,6,6,7,4,4,5,4,5,4,6,6,5,7,6,4,7,7,5,4,6,8
PM10,10901,Marystown,NL,47.09899,-55.19852,20120401,7,7,6,5,4,5,5,5,8,9,6,7,10,8,8,10,10,12,11,10,10,18,14,12
PM10,10901,Marystown,NL,47.09899,-55.19852,20120402,10,7,7,9,8,6,6,7,6,8,9,6,6,-999,5,2,8,26,-999,19,-999,8,12,-999
PM10,10901,Marystown,NL,47.09899,-55.19852,20120403,18,6,10,10,6,7,9,18,-999,-999,19,13,18,-999,26,19,14,11,10,9,8,9,4,2
PM10,10901,Marystown,NL,47.09899,-55.19852,20120404,3,3,3,3,2,3,5,7,6,3,5,8,7,7,5,4,1,2,7,7,4,3,6,9
PM10,10901,Marystown,NL,47.09899,-55.19852,20120405,11,8,5,16,11,11,10,18,15,15,14,17,21,14,12,19,15,13,11,7,5,6,10,13
PM10,10901,Marystown,NL,47.09899,-55.19852,20120406,10,5,8,11,10,12,21,12,15,19,12,21,15,11,12,12,13,14,15,19,25,11,16,17
PM10,10901,Marystown,NL,47.09899,-55.19852,20120407,9,9,9,9,10,10,11,10,10,11,11,17,23,11,9,9,9,5,4,6,5,4,5,6
PM10,10901,Marystown,NL,47.09899,-55.19852,20120408,4,5,6,1,0,2,4,5,5,4,17,20,21,21,17,19,21,14,12,16,21,29,28,20
PM10,10901,Marystown,NL,47.09899,-55.19852,20120409,18,13,17,12,11,18,15,15,19,23,23,19,19,19,22,19,13,19,11,12,12,9,5,4
PM10,10901,Marystown,NL,47.09899,-55.19852,20120410,7,10,7,5,7,7,4,5,-999,-999,18,22,33,29,31,27,31,32,34,34,31,29,27,25
PM10,10901,Marystown,NL,47.09899,-55.19852,20120411,23,22,22,25,24,20,5,7,10,13,15,13,13,13,12,9,9,10,11,12,13,8,4,7
PM10,10901,Marystown,NL,47.09899,-55.19852,20120412,10,6,7,11,9,10,7,4,9,11,13,11,6,6,8,16,4,4,8,11,11,8,5,8
PM10,10901,Marystown,NL,47.09899,-55.19852,20120413,10,7,6,8,7,6,6,6,3,16,7,6,5,6,6,7,11,15,10,11,8,2,3,6
PM10,10901,Marystown,NL,47.09899,-55.19852,20120414,6,5,2,1,4,5,8,8,9,9,7,4,4,3,6,7,6,7,7,10,12,12,19,7
PM10,10901,Marystown,NL,47.09899,-55.19852,20120415,10,16,8,8,10,10,11,13,14,12,18,14,11,7,5,6,7,7,7,8,20,13,16,12
PM10,10901,Marystown,NL,47.09899,-55.19852,20120416,-999,10,10,15,12,12,10,10,21,22,24,34,33,34,43,29,45,25,26,21,20,20,20,22
PM10,10901,Marystown,NL,47.09899,-55.19852,20120417,18,17,14,14,13,13,14,13,23,32,28,39,33,28,37,19,28,26,8,11,10,8,7,6
PM10,10901,Marystown,NL,47.09899,-55.19852,20120418,6,7,8,9,8,4,2,4,6,10,20,28,18,1,7,6,4,7,6,8,6,4,4,3
PM10,10901,Marystown,NL,47.09899,-55.19852,20120419,3,5,3,3,7,8,8,6,4,8,11,10,19,13,18,-999,13,16,15,10,10,8,7,9
PM10,10901,Marystown,NL,47.09899,-55.19852,20120420,7,6,8,6,-999,5,6,3,4,7,5,5,4,4,5,7,8,8,8,11,9,6,8,5
PM10,10901,Marystown,NL,47.09899,-55.19852,20120421,4,5,6,4,6,7,4,7,9,10,17,17,13,11,11,12,17,10,17,16,12,16,15,12
PM10,10901,Marystown,NL,47.09899,-55.19852,20120422,8,4,6,5,3,6,5,2,3,3,2,4,9,10,11,9,8,10,8,8,9,7,5,4
PM10,10901,Marystown,NL,47.09899,-55.19852,20120423,6,5,6,10,8,6,7,7,3,4,7,6,7,10,12,11,12,9,7,17,12,11,10,10
PM10,10901,Marystown,NL,47.09899,-55.19852,20120424,9,6,7,6,4,6,4,2,5,5,4,5,5,5,7,9,8,6,5,7,9,6,6,-999
PM10,10901,Marystown,NL,47.09899,-55.19852,20120425,6,5,5,5,5,4,4,4,3,6,7,-999,0,0,0,6,8,5,3,6,7,3,3,4
PM10,10901,Marystown,NL,47.09899,-55.19852,20120426,1,2,6,7,4,5,4,4,12,11,11,14,6,1,8,9,5,2,6,8,7,10,11,13
PM10,10901,Marystown,NL,47.09899,-55.19852,20120427,13,13,-999,17,11,13,13,-999,32,29,25,41,35,28,30,51,31,-999,37,-999,25,-999,12,16
PM10,10901,Marystown,NL,47.09899,-55.19852,20120428,13,-999,10,10,6,15,18,18,18,19,-999,14,12,12,-999,-999,11,10,18,13,9,-999,6,18
PM10,10901,Marystown,NL,47.09899,-55.19852,20120429,3,-999,-999,6,7,7,-999,-999,9,-999,-999,-999,10,10,8,10,12,9,16,14,22,25,20,20
PM10,10901,Marystown,NL,47.09899,-55.19852,20120430,22,15,12,12,17,15,13,17,18,17,9,9,8,9,21,14,13,12,13,12,12,-999,13,11
PM10,10901,Marystown,NL,47.09899,-55.19852,20120501,-999,6,9,8,8,8,10,16,7,6,19,13,16,-999,-999,-999,-999,14,11,5,7,-999,-999,8
PM10,10901,Marystown,NL,47.09899,-55.19852,20120502,-999,3,5,-999,10,-999,10,-999,-999,-999,9,-999,6,7,7,-999,11,11,9,5,3,7,5,-999
PM10,10901,Marystown,NL,47.09899,-55.19852,20120503,4,2,2,2,3,4,4,4,3,2,6,19,11,9,11,16,14,17,19,15,11,7,9,13
PM10,10901,Marystown,NL,47.09899,-55.19852,20120504,12,10,12,10,6,3,5,4,5,7,8,42,12,11,11,17,6,4,5,7,8,11,10,9
PM10,10901,Marystown,NL,47.09899,-55.19852,20120505,9,9,10,11,8,4,6,7,6,10,15,14,13,12,18,18,15,16,14,13,14,14,12,8
PM10,10901,Marystown,NL,47.09899,-55.19852,20120506,10,12,13,11,8,8,10,12,13,14,16,8,10,10,12,17,11,12,10,9,8,7,3,3
PM10,10901,Marystown,NL,47.09899,-55.19852,20120507,5,6,9,7,8,8,10,13,12,13,12,11,13,24,17,18,35,17,10,17,11,9,6,5
PM10,10901,Marystown,NL,47.09899,-55.19852,20120508,8,9,6,8,12,12,11,15,20,16,14,23,19,22,15,23,14,24,11,18,20,10,10,8
PM10,10901,Marystown,NL,47.09899,-55.19852,20120509,8,8,9,13,13,11,19,14,13,23,10,8,16,15,13,12,13,15,-999,14,14,8,9,20
PM10,10901,Marystown,NL,47.09899,-55.19852,20120510,10,10,11,13,12,12,14,11,11,14,17,22,33,25,25,29,30,22,25,26,24,31,24,22
PM10,10901,Marystown,NL,47.09899,-55.19852,20120511,23,11,8,8,8,3,3,6,10,16,16,25,14,15,19,18,14,19,12,12,10,7,3,2
PM10,10901,Marystown,NL,47.09899,-55.19852,20120512,3,4,4,1,2,1,0,3,6,6,5,5,7,8,8,3,2,4,2,6,9,11,14,11
PM10,10901,Marystown,NL,47.09899,-55.19852,20120513,6,6,10,11,9,8,7,8,12,12,10,7,6,6,-999,6,3,3,7,9,9,8,8,10
PM10,10901,Marystown,NL,47.09899,-55.19852,20120514,11,6,5,-999,-999,4,3,1,1,4,5,7,5,1,3,15,9,10,11,10,9,9,10,8
PM10,10901,Marystown,NL,47.09899,-55.19852,20120515,8,-999,-999,11,10,5,3,7,9,9,10,11,13,15,22,20,21,27,23,23,22,16,10,15
PM10,10901,Marystown,NL,47.09899,-55.19852,20120516,13,11,11,11,11,12,11,22,22,12,15,8,16,11,10,8,11,15,18,18,15,13,10,8
PM10,10901,Marystown,NL,47.09899,-55.19852,20120517,10,7,2,6,8,5,6,5,6,10,15,7,16,20,8,9,9,8,6,17,10,7,7,7
PM10,10901,Marystown,NL,47.09899,-55.19852,20120518,4,6,6,7,8,6,4,2,4,5,6,9,7,3,6,7,8,-999,7,3,-999,7,10,15
PM10,10901,Marystown,NL,47.09899,-55.19852,20120519,7,-999,-999,-999,10,7,16,16,11,9,10,16,9,11,16,10,5,3,8,9,9,7,8,10
PM10,10901,Marystown,NL,47.09899,-55.19852,20120520,9,7,11,15,11,10,12,10,6,6,6,4,2,2,8,7,6,9,5,5,6,5,9,8
PM10,10901,Marystown,NL,47.09899,-55.19852,20120521,7,7,-999,7,7,7,7,5,5,5,5,5,4,3,2,4,8,8,7,10,11,11,15,17
PM10,10901,Marystown,NL,47.09899,-55.19852,20120522,15,15,30,13,21,17,24,19,20,13,19,19,14,12,18,16,15,13,13,14,19,17,9,11
PM10,10901,Marystown,NL,47.09899,-55.19852,20120523,13,13,11,8,10,13,10,9,8,4,6,7,7,7,6,5,6,6,6,9,8,11,7,3
PM10,10901,Marystown,NL,47.09899,-55.19852,20120524,8,6,3,3,6,-999,8,7,8,6,3,5,-999,8,5,3,6,5,17,-999,6,4,11,10
PM10,10901,Marystown,NL,47.09899,-55.19852,20120525,8,8,8,8,6,2,-999,0,1,3,0,5,9,9,7,7,9,6,2,4,6,7,10,12
PM10,10901,Marystown,NL,47.09899,-55.19852,20120526,17,16,12,18,14,14,10,16,2,5,7,4,2,4,-999,9,12,9,5,5,5,6,6,4
PM10,10901,Marystown,NL,47.09899,-55.19852,20120527,5,10,10,7,7,7,10,12,10,8,8,6,8,9,9,9,10,13,13,16,13,13,12,20
PM10,10901,Marystown,NL,47.09899,-55.19852,20120528,18,17,13,14,12,11,10,8,17,15,10,9,15,8,7,7,8,9,6,8,-999,-999,-999,7
PM10,10901,Marystown,NL,47.09899,-55.19852,20120529,8,6,6,9,5,-999,7,6,6,-999,7,5,-999,8,7,6,5,4,9,12,12,9,6,3
PM10,10901,Marystown,NL,47.09899,-55.19852,20120530,4,5,4,10,12,10,6,5,5,5,6,1,0,5,6,3,4,2,3,5,5,3,2,9
PM10,10901,Marystown,NL,47.09899,-55.19852,20120531,9,6,8,8,9,6,6,6,15,9,8,6,8,17,15,10,16,12,10,15,8,10,9,8
PM10,10901,Marystown,NL,47.09899,-55.19852,20120601,7,9,10,6,5,15,5,7,9,-999,6,5,9,7,4,4,7,10,3,4,6,6,10,9
PM10,10901,Marystown,NL,47.09899,-55.19852,20120602,6,3,4,6,5,4,6,7,6,3,-999,3,1,0,0,2,3,4,6,5,5,3,2,5
PM10,10901,Marystown,NL,47.09899,-55.19852,20120603,9,8,2,1,5,5,3,1,2,5,5,5,6,8,4,2,3,2,1,2,3,3,6,4
PM10,10901,Marystown,NL,47.09899,-55.19852,20120604,4,3,1,5,4,-999,1,1,2,3,5,9,9,9,10,9,17,6,7,6,7,8,6,4
PM10,10901,Marystown,NL,47.09899,-55.19852,20120605,6,4,0,7,8,6,10,9,6,7,9,10,13,14,21,13,11,7,9,11,10,11,11,8
PM10,10901,Marystown,NL,47.09899,-55.19852,20120606,7,-999,8,8,4,2,7,5,0,4,7,-999,-999,7,7,4,0,0,0,2,1,3,6,2
PM10,10901,Marystown,NL,47.09899,-55.19852,20120607,5,6,7,6,6,8,4,3,4,6,8,4,2,4,4,6,5,6,9,6,6,9,5,3
PM10,10901,Marystown,NL,47.09899,-55.19852,20120608,6,4,5,8,5,3,2,4,5,6,6,5,5,2,0,3,5,-999,5,9,7,7,9,8
PM10,10901,Marystown,NL,47.09899,-55.19852,20120609,3,2,5,6,5,4,6,4,3,6,-999,4,1,0,0,6,6,6,8,7,5,5,8,9
PM10,10901,Marystown,NL,47.09899,-55.19852,20120610,5,4,7,6,4,-999,5,5,6,5,6,5,6,5,3,6,7,17,-999,-999,-999,-999,-999,-999
PM10,10901,Marystown,NL,47.09899,-55.19852,20120611,-999,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,0,-999,-999,11
PM10,10901,Marystown,NL,47.09899,-55.19852,20120612,8,-999,4,4,5,4,1,2,6,6,8,135,9,12,39,23,22,18,17,15,16,-999,13,12
PM10,10901,Marystown,NL,47.09899,-55.19852,20120613,9,4,17,11,8,8,8,8,17,11,94,19,19,70,9,12,12,10,-999,11,7,7,11,13
PM10,10901,Marystown,NL,47.09899,-55.19852,20120614,10,8,8,3,5,5,5,10,10,18,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,12,20,14,13
PM10,10901,Marystown,NL,47.09899,-55.19852,20120615,11,9,19,9,8,7,8,10,17,20,23,45,26,-999,-999,50,29,19,22,23,20,16,12,16
PM10,10901,Marystown,NL,47.09899,-55.19852,20120616,12,9,7,7,8,10,10,18,12,19,37,22,-999,-999,-999,12,-999,-999,10,-999,-999,-999,25,13
